filename	acq_time
func/sub-037_task-smsbold2mmrun2_dir-AP_bold.nii.gz	1925-01-01T15:40:33.997500
func/sub-037_task-smsbold2mmrun4_dir-AP_bold.nii.gz	1925-01-01T16:02:55.387500
func/sub-037_task-smsbold2mmrun6_dir-AP_bold.nii.gz	1925-01-01T16:22:29.655000
anat/sub-037_acq-t1mpragesagisomww64CH_T1w.nii.gz	1925-01-01T16:30:34.137500
